Year,Quarter,1 Mo-2 Mo_spread,1 Mo-3 Mo_spread,1 Mo-4 Mo_spread,1 Mo-6 Mo_spread,1 Mo-1 Yr_spread,1 Mo-2 Yr_spread,1 Mo-3 Yr_spread,1 Mo-5 Yr_spread,1 Mo-7 Yr_spread,1 Mo-10 Yr_spread,1 Mo-20 Yr_spread,1 Mo-30 Yr_spread,2 Mo-3 Mo_spread,2 Mo-4 Mo_spread,2 Mo-6 Mo_spread,2 Mo-1 Yr_spread,2 Mo-2 Yr_spread,2 Mo-3 Yr_spread,2 Mo-5 Yr_spread,2 Mo-7 Yr_spread,2 Mo-10 Yr_spread,2 Mo-20 Yr_spread,2 Mo-30 Yr_spread,3 Mo-4 Mo_spread,3 Mo-6 Mo_spread,3 Mo-1 Yr_spread,3 Mo-2 Yr_spread,3 Mo-3 Yr_spread,3 Mo-5 Yr_spread,3 Mo-7 Yr_spread,3 Mo-10 Yr_spread,3 Mo-20 Yr_spread,3 Mo-30 Yr_spread,4 Mo-6 Mo_spread,4 Mo-1 Yr_spread,4 Mo-2 Yr_spread,4 Mo-3 Yr_spread,4 Mo-5 Yr_spread,4 Mo-7 Yr_spread,4 Mo-10 Yr_spread,4 Mo-20 Yr_spread,4 Mo-30 Yr_spread,6 Mo-1 Yr_spread,6 Mo-2 Yr_spread,6 Mo-3 Yr_spread,6 Mo-5 Yr_spread,6 Mo-7 Yr_spread,6 Mo-10 Yr_spread,6 Mo-20 Yr_spread,6 Mo-30 Yr_spread,1 Yr-2 Yr_spread,1 Yr-3 Yr_spread,1 Yr-5 Yr_spread,1 Yr-7 Yr_spread,1 Yr-10 Yr_spread,1 Yr-20 Yr_spread,1 Yr-30 Yr_spread,2 Yr-3 Yr_spread,2 Yr-5 Yr_spread,2 Yr-7 Yr_spread,2 Yr-10 Yr_spread,2 Yr-20 Yr_spread,2 Yr-30 Yr_spread,3 Yr-5 Yr_spread,3 Yr-7 Yr_spread,3 Yr-10 Yr_spread,3 Yr-20 Yr_spread,3 Yr-30 Yr_spread,5 Yr-7 Yr_spread,5 Yr-10 Yr_spread,5 Yr-20 Yr_spread,5 Yr-30 Yr_spread,7 Yr-10 Yr_spread,7 Yr-20 Yr_spread,7 Yr-30 Yr_spread,10 Yr-20 Yr_spread,10 Yr-30 Yr_spread,20 Yr-30 Yr_spread
2014,Q4,,0.005806451612903229,,-0.047419354838709675,-0.12387096774193548,-0.5082258064516129,-0.9391935483870968,-1.5725806451612905,-1.9661290322580645,-2.2475806451612907,-2.6632258064516128,-2.937741935483871,,,,,,,,,,,,,-0.0532258064516129,-0.1296774193548387,-0.5140322580645161,-0.9450000000000001,-1.5783870967741938,-1.9719354838709677,-2.253387096774194,-2.669032258064516,-2.9435483870967745,,,,,,,,,,-0.0764516129032258,-0.46080645161290323,-0.8917741935483872,-1.5251612903225809,-1.9187096774193546,-2.200161290322581,-2.615806451612903,-2.8903225806451616,-0.38435483870967746,-0.8153225806451614,-1.4487096774193549,-1.8422580645161288,-2.123709677419355,-2.539354838709677,-2.8138709677419356,-0.43096774193548393,-1.0643548387096775,-1.4579032258064515,-1.7393548387096778,-2.155,-2.429516129032258,-0.6333870967741936,-1.0269354838709677,-1.3083870967741937,-1.7240322580645158,-1.9985483870967742,-0.393548387096774,-0.6750000000000003,-1.0906451612903223,-1.3651612903225807,-0.2814516129032263,-0.6970967741935483,-0.9716129032258067,-0.41564516129032203,-0.6901612903225804,-0.2745161290322584
2015,Q1,,-0.004918032786885247,,-0.06934426229508198,-0.20573770491803278,-0.5849180327868853,-0.95,-1.4375409836065574,-1.7496721311475412,-1.9491803278688524,-2.297704918032787,-2.5318032786885243,,,,,,,,,,,,,-0.06442622950819674,-0.20081967213114754,-0.58,-0.9450819672131147,-1.4326229508196722,-1.744754098360656,-1.9442622950819672,-2.292786885245902,-2.526885245901639,,,,,,,,,,-0.1363934426229508,-0.5155737704918033,-0.880655737704918,-1.3681967213114754,-1.6803278688524592,-1.8798360655737705,-2.2283606557377054,-2.4624590163934426,-0.3791803278688525,-0.7442622950819672,-1.2318032786885245,-1.5439344262295083,-1.7434426229508195,-2.0919672131147546,-2.326065573770492,-0.3650819672131147,-0.8526229508196721,-1.164754098360656,-1.3642622950819672,-1.712786885245902,-1.9468852459016392,-0.4875409836065574,-0.7996721311475412,-0.9991803278688525,-1.3477049180327874,-1.5818032786885245,-0.3121311475409838,-0.5116393442622951,-0.86016393442623,-1.0942622950819672,-0.19950819672131126,-0.5480327868852461,-0.7821311475409833,-0.3485245901639349,-0.5826229508196721,-0.2340983606557372
2015,Q2,,-0.0053124999999999995,,-0.07390625,-0.23734375,-0.5996875,-0.9559375,-1.5121875,-1.8940625,-2.15140625,-2.6087499999999997,-2.8690624999999996,,,,,,,,,,,,,-0.06859375000000001,-0.23203125,-0.594375,-0.9506249999999999,-1.506875,-1.88875,-2.1460937500000004,-2.6034375,-2.86375,,,,,,,,,,-0.16343749999999999,-0.52578125,-0.8820312499999999,-1.43828125,-1.82015625,-2.0775,-2.53484375,-2.79515625,-0.36234375,-0.7185937499999999,-1.27484375,-1.65671875,-1.9140625000000002,-2.3714062499999997,-2.6317187499999997,-0.35624999999999996,-0.9125,-1.294375,-1.55171875,-2.0090624999999998,-2.2693749999999997,-0.55625,-0.938125,-1.1954687500000003,-1.6528125,-1.913125,-0.38187499999999996,-0.6392187500000002,-1.0965624999999999,-1.3568749999999998,-0.2573437500000002,-0.7146874999999999,-0.9749999999999999,-0.4573437499999997,-0.7176562499999997,-0.26031249999999995
2015,Q3,,-0.01796875,,-0.14640625,-0.323125,-0.6678125,-0.99859375,-1.5310937500000001,-1.91890625,-2.1984375,-2.6209374999999997,-2.9353124999999998,,,,,,,,,,,,,-0.12843749999999998,-0.30515625,-0.64984375,-0.980625,-1.513125,-1.9009375,-2.18046875,-2.60296875,-2.91734375,,,,,,,,,,-0.17671875000000004,-0.5214062500000001,-0.8521874999999999,-1.3846875,-1.7725,-2.05203125,-2.47453125,-2.78890625,-0.3446875,-0.6754687499999998,-1.20796875,-1.59578125,-1.8753125,-2.2978125,-2.6121875,-0.3307812499999999,-0.8632812500000001,-1.25109375,-1.5306250000000001,-1.953125,-2.2675,-0.5325000000000002,-0.9203125000000001,-1.19984375,-1.62234375,-1.93671875,-0.3878124999999999,-0.6673437499999999,-1.0898437499999998,-1.4042187499999998,-0.27953125,-0.7020312499999999,-1.01640625,-0.4224999999999999,-0.736875,-0.31437500000000007
2015,Q4,,-0.037903225806451626,,-0.22854838709677422,-0.3796774193548387,-0.7506451612903227,-1.0496774193548388,-1.4966129032258064,-1.853064516129032,-2.1029032258064517,-2.5085483870967744,-2.8730645161290322,,,,,,,,,,,,,-0.1906451612903226,-0.34177419354838706,-0.712741935483871,-1.0117741935483873,-1.4587096774193549,-1.8151612903225804,-2.065,-2.4706451612903226,-2.8351612903225805,,,,,,,,,,-0.15112903225806446,-0.5220967741935484,-0.8211290322580647,-1.2680645161290323,-1.6245161290322578,-1.8743548387096773,-2.2800000000000002,-2.644516129032258,-0.37096774193548393,-0.6700000000000002,-1.1169354838709677,-1.4733870967741933,-1.7232258064516128,-2.1288709677419355,-2.4933870967741933,-0.2990322580645163,-0.7459677419354839,-1.1024193548387093,-1.3522580645161288,-1.7579032258064515,-2.1224193548387094,-0.4469354838709676,-0.8033870967741932,-1.0532258064516127,-1.4588709677419354,-1.8233870967741932,-0.3564516129032256,-0.6062903225806451,-1.0119354838709678,-1.3764516129032256,-0.2498387096774195,-0.6554838709677422,-1.02,-0.4056451612903227,-0.7701612903225805,-0.36451612903225783
2016,Q1,,-0.04442622950819672,,-0.20475409836065575,-0.33491803278688526,-0.5901639344262295,-0.7773770491803278,-1.1237704918032787,-1.4404918032786884,-1.6681967213114755,-2.0709836065573772,-2.472459016393443,,,,,,,,,,,,,-0.16032786885245903,-0.2904918032786885,-0.5457377049180328,-0.732950819672131,-1.079344262295082,-1.3960655737704917,-1.6237704918032787,-2.0265573770491807,-2.428032786885246,,,,,,,,,,-0.13016393442622948,-0.3854098360655737,-0.5726229508196721,-0.919016393442623,-1.2357377049180327,-1.4634426229508197,-1.8662295081967215,-2.267704918032787,-0.25524590163934424,-0.44245901639344254,-0.7888524590163934,-1.1055737704918032,-1.3332786885245902,-1.736065573770492,-2.1375409836065575,-0.1872131147540983,-0.5336065573770492,-0.8503278688524589,-1.078032786885246,-1.4808196721311477,-1.8822950819672133,-0.3463934426229509,-0.6631147540983606,-0.8908196721311477,-1.2936065573770494,-1.695081967213115,-0.3167213114754097,-0.5444262295081967,-0.9472131147540985,-1.348688524590164,-0.22770491803278703,-0.6304918032786888,-1.0319672131147544,-0.4027868852459018,-0.8042622950819673,-0.40147540983606556
2016,Q2,,-0.047500000000000014,,-0.1865625,-0.354375,-0.559375,-0.70421875,-1.02859375,-1.3231249999999999,-1.53828125,-1.9348437500000002,-2.3540625,,,,,,,,,,,,,-0.13906249999999998,-0.306875,-0.511875,-0.65671875,-0.98109375,-1.2756249999999998,-1.49078125,-1.8873437500000003,-2.3065625,,,,,,,,,,-0.16781250000000003,-0.3728125,-0.51765625,-0.84203125,-1.1365625,-1.35171875,-1.7482812500000002,-2.1675,-0.20499999999999996,-0.34984375,-0.67421875,-0.9687499999999999,-1.1839062500000002,-1.58046875,-1.9996874999999998,-0.14484375000000005,-0.46921875,-0.7637499999999999,-0.9789062500000001,-1.3754687500000002,-1.7946875,-0.32437499999999997,-0.6189062499999999,-0.8340625,-1.2306250000000003,-1.64984375,-0.2945312499999999,-0.5096875000000001,-0.9062500000000002,-1.32546875,-0.21515625000000016,-0.6117187500000003,-1.0309375,-0.39656250000000015,-0.8157812499999999,-0.41921874999999975
2016,Q3,,-0.05937499999999998,,-0.20093749999999996,-0.32046874999999997,-0.48921875000000004,-0.61078125,-0.8896875000000001,-1.1579687499999998,-1.32546875,-1.6709375,-2.04109375,,,,,,,,,,,,,-0.14156249999999998,-0.26109374999999996,-0.42984375,-0.5514062500000001,-0.8303125,-1.0985937499999998,-1.26609375,-1.6115625,-1.9817187499999998,,,,,,,,,,-0.11953124999999998,-0.28828125000000004,-0.40984375000000006,-0.6887500000000001,-0.9570312499999999,-1.12453125,-1.4700000000000002,-1.8401562499999997,-0.16875000000000007,-0.2903125000000001,-0.5692187500000001,-0.8374999999999999,-1.0050000000000001,-1.35046875,-1.7206249999999998,-0.12156250000000002,-0.40046875000000004,-0.6687499999999998,-0.83625,-1.18171875,-1.551875,-0.27890625,-0.5471874999999998,-0.7146875,-1.06015625,-1.4303124999999999,-0.2682812499999998,-0.43578125,-0.78125,-1.1514062499999997,-0.1675000000000002,-0.5129687500000002,-0.8831249999999999,-0.34546875,-0.7156249999999997,-0.37015624999999974
2016,Q4,,-0.10918032786885246,,-0.24327868852459011,-0.4316393442622951,-0.6854098360655738,-0.9145901639344263,-1.290655737704918,-1.611311475409836,-1.8145901639344262,-2.195409836065574,-2.5059016393442626,,,,,,,,,,,,,-0.13409836065573766,-0.32245901639344265,-0.5762295081967214,-0.8054098360655738,-1.1814754098360654,-1.5021311475409838,-1.7054098360655736,-2.086229508196721,-2.39672131147541,,,,,,,,,,-0.188360655737705,-0.4421311475409837,-0.6713114754098362,-1.0473770491803278,-1.368032786885246,-1.571311475409836,-1.9521311475409835,-2.2626229508196722,-0.2537704918032787,-0.48295081967213116,-0.8590163934426228,-1.1796721311475409,-1.3829508196721312,-1.7637704918032786,-2.0742622950819674,-0.22918032786885245,-0.6052459016393441,-0.9259016393442623,-1.1291803278688524,-1.5099999999999998,-1.8204918032786885,-0.37606557377049166,-0.6967213114754098,-0.8999999999999999,-1.2808196721311473,-1.591311475409836,-0.3206557377049182,-0.5239344262295083,-0.9047540983606557,-1.2152459016393444,-0.20327868852459008,-0.5840983606557375,-0.8945901639344263,-0.3808196721311474,-0.6913114754098362,-0.31049180327868875
2017,Q1,,-0.05258064516129024,,-0.17419354838709666,-0.3390322580645162,-0.6908064516129032,-0.9629032258064515,-1.3943548387096771,-1.7019354838709675,-1.8930645161290323,-2.2301612903225805,-2.4925806451612904,,,,,,,,,,,,,-0.12161290322580642,-0.28645161290322596,-0.638225806451613,-0.9103225806451613,-1.3417741935483871,-1.6493548387096775,-1.8404838709677422,-2.1775806451612905,-2.4400000000000004,,,,,,,,,,-0.16483870967741954,-0.5166129032258066,-0.7887096774193548,-1.2201612903225807,-1.527741935483871,-1.7188709677419358,-2.055967741935484,-2.318387096774194,-0.351774193548387,-0.6238709677419353,-1.0553225806451612,-1.3629032258064515,-1.5540322580645163,-1.8911290322580645,-2.1535483870967744,-0.2720967741935483,-0.703548387096774,-1.0111290322580644,-1.2022580645161292,-1.5393548387096774,-1.8017741935483873,-0.43145161290322576,-0.7390322580645161,-0.9301612903225809,-1.267258064516129,-1.529677419354839,-0.30758064516129036,-0.4987096774193551,-0.8358064516129033,-1.0982258064516133,-0.19112903225806477,-0.528225806451613,-0.7906451612903229,-0.3370967741935482,-0.5995161290322581,-0.26241935483870993
2017,Q2,,-0.13507936507936502,,-0.262063492063492,-0.3526984126984126,-0.5246031746031746,-0.699047619047619,-1.038095238095238,-1.2995238095238095,-1.487936507936508,-1.85984126984127,-2.123968253968254,,,,,,,,,,,,,-0.12698412698412698,-0.2176190476190476,-0.3895238095238096,-0.563968253968254,-0.903015873015873,-1.1644444444444444,-1.3528571428571428,-1.724761904761905,-1.988888888888889,,,,,,,,,,-0.09063492063492062,-0.26253968253968263,-0.43698412698412703,-0.7760317460317461,-1.0374603174603174,-1.2258730158730158,-1.597777777777778,-1.861904761904762,-0.171904761904762,-0.3463492063492064,-0.6853968253968254,-0.9468253968253968,-1.1352380952380952,-1.5071428571428573,-1.7712698412698413,-0.1744444444444444,-0.5134920634920634,-0.7749206349206348,-0.9633333333333332,-1.3352380952380953,-1.5993650793650793,-0.33904761904761904,-0.6004761904761904,-0.7888888888888888,-1.160793650793651,-1.424920634920635,-0.26142857142857134,-0.4498412698412697,-0.8217460317460319,-1.0858730158730159,-0.18841269841269837,-0.5603174603174605,-0.8244444444444445,-0.3719047619047622,-0.6360317460317462,-0.264126984126984
2017,Q3,,-0.07222222222222219,,-0.16047619047619022,-0.26174603174603184,-0.38095238095238093,-0.5284126984126984,-0.8317460317460317,-1.0807936507936509,-1.2596825396825397,-1.5946031746031744,-1.8357142857142859,,,,,,,,,,,,,-0.08825396825396803,-0.18952380952380965,-0.30873015873015874,-0.45619047619047626,-0.7595238095238095,-1.0085714285714287,-1.1874603174603175,-1.5223809523809522,-1.7634920634920637,,,,,,,,,,-0.10126984126984162,-0.22047619047619071,-0.36793650793650823,-0.6712698412698415,-0.9203174603174606,-1.0992063492063495,-1.4341269841269841,-1.6752380952380956,-0.1192063492063491,-0.2666666666666666,-0.5699999999999998,-0.819047619047619,-0.9979365079365079,-1.3328571428571425,-1.573968253968254,-0.1474603174603175,-0.45079365079365075,-0.6998412698412699,-0.8787301587301588,-1.2136507936507934,-1.454761904761905,-0.30333333333333323,-0.5523809523809524,-0.7312698412698413,-1.066190476190476,-1.3073015873015874,-0.24904761904761918,-0.42793650793650806,-0.7628571428571427,-1.0039682539682542,-0.17888888888888888,-0.5138095238095235,-0.754920634920635,-0.3349206349206346,-0.5760317460317461,-0.2411111111111115
2017,Q4,,-0.13177419354838715,,-0.2812903225806451,-0.455483870967742,-0.5995161290322581,-0.7180645161290324,-0.9743548387096772,-1.153225806451613,-1.2766129032258067,-1.5216129032258063,-1.7219354838709675,,,,,,,,,,,,,-0.14951612903225797,-0.32370967741935486,-0.467741935483871,-0.5862903225806453,-0.84258064516129,-1.0214516129032258,-1.1448387096774195,-1.3898387096774192,-1.5901612903225804,,,,,,,,,,-0.17419354838709689,-0.318225806451613,-0.4367741935483873,-0.6930645161290321,-0.8719354838709679,-0.9953225806451615,-1.2403225806451612,-1.4406451612903224,-0.14403225806451614,-0.2625806451612904,-0.5188709677419352,-0.697741935483871,-0.8211290322580647,-1.0661290322580643,-1.2664516129032255,-0.11854838709677429,-0.37483870967741906,-0.5537096774193548,-0.6770967741935485,-0.9220967741935482,-1.1224193548387094,-0.25629032258064477,-0.43516129032258055,-0.5585483870967742,-0.8035483870967739,-1.003870967741935,-0.17887096774193578,-0.30225806451612947,-0.5472580645161291,-0.7475806451612903,-0.12338709677419368,-0.36838709677419335,-0.5687096774193545,-0.24499999999999966,-0.44532258064516084,-0.20032258064516117
2018,Q1,,-0.1411475409836065,,-0.3329508196721309,-0.5014754098360654,-0.7195081967213113,-0.8657377049180328,-1.0939344262295079,-1.2429508196721313,-1.3175409836065575,-1.4636065573770491,-1.5891803278688525,,,,,,,,,,,,,-0.19180327868852443,-0.36032786885245893,-0.5783606557377048,-0.7245901639344263,-0.9527868852459014,-1.1018032786885248,-1.176393442622951,-1.3224590163934427,-1.448032786885246,,,,,,,,,,-0.1685245901639345,-0.38655737704918036,-0.5327868852459019,-0.760983606557377,-0.9100000000000004,-0.9845901639344266,-1.1306557377049182,-1.2562295081967216,-0.21803278688524586,-0.3642622950819674,-0.5924590163934425,-0.7414754098360659,-0.816065573770492,-0.9621311475409837,-1.0877049180327871,-0.14622950819672154,-0.3744262295081966,-0.52344262295082,-0.5980327868852462,-0.7440983606557379,-0.8696721311475413,-0.22819672131147506,-0.37721311475409847,-0.45180327868852466,-0.5978688524590163,-0.7234426229508197,-0.1490163934426234,-0.2236065573770496,-0.36967213114754127,-0.4952459016393447,-0.07459016393442619,-0.22065573770491786,-0.34622950819672127,-0.14606557377049167,-0.2716393442622951,-0.1255737704918034
2018,Q2,,-0.1507812500000001,,-0.3314062499999999,-0.5282812499999998,-0.753125,-0.8851562499999999,-1.04171875,-1.15015625,-1.1967187499999998,-1.27328125,-1.3614062500000002,,,,,,,,,,,,,-0.1806249999999998,-0.3774999999999997,-0.60234375,-0.7343749999999998,-0.8909374999999999,-0.9993749999999999,-1.0459374999999997,-1.1224999999999998,-1.210625,,,,,,,,,,-0.1968749999999999,-0.42171875000000014,-0.55375,-0.7103125000000001,-0.8187500000000001,-0.8653124999999999,-0.941875,-1.0300000000000002,-0.22484375000000023,-0.35687500000000005,-0.5134375000000002,-0.6218750000000002,-0.6684375,-0.7450000000000001,-0.8331250000000003,-0.13203124999999982,-0.28859375,-0.39703124999999995,-0.4435937499999998,-0.5201562499999999,-0.6082812500000001,-0.15656250000000016,-0.2650000000000001,-0.31156249999999996,-0.38812500000000005,-0.4762500000000003,-0.10843749999999996,-0.1549999999999998,-0.2315624999999999,-0.3196875000000001,-0.04656249999999984,-0.12312499999999993,-0.21125000000000016,-0.07656250000000009,-0.16468750000000032,-0.08812500000000023
2018,Q3,,-0.12063492063492043,,-0.29428571428571426,-0.5061904761904763,-0.7119047619047618,-0.7895238095238095,-0.8550793650793651,-0.9282539682539681,-0.9698412698412697,-1.0423809523809526,-1.109047619047619,,,,,,,,,,,,,-0.17365079365079383,-0.3855555555555559,-0.5912698412698414,-0.6688888888888891,-0.7344444444444447,-0.8076190476190477,-0.8492063492063493,-0.9217460317460322,-0.9884126984126986,,,,,,,,,,-0.21190476190476204,-0.41761904761904756,-0.49523809523809526,-0.5607936507936508,-0.6339682539682538,-0.6755555555555555,-0.7480952380952384,-0.8147619047619048,-0.20571428571428552,-0.2833333333333332,-0.3488888888888888,-0.4220634920634918,-0.4636507936507934,-0.5361904761904763,-0.6028571428571428,-0.0776190476190477,-0.1431746031746033,-0.2163492063492063,-0.2579365079365079,-0.3304761904761908,-0.39714285714285724,-0.06555555555555559,-0.1387301587301586,-0.1803174603174602,-0.2528571428571431,-0.31952380952380954,-0.073174603174603,-0.11476190476190462,-0.18730158730158752,-0.25396825396825395,-0.04158730158730162,-0.11412698412698452,-0.18079365079365095,-0.0725396825396829,-0.13920634920634933,-0.06666666666666643
2018,Q4,-0.0779234972677596,-0.10131147540983587,,-0.24737704918032755,-0.41278688524590157,-0.5473770491803278,-0.5888524590163935,-0.6281967213114754,-0.7111475409836068,-0.7857377049180325,-0.9211475409836067,-1.0152459016393438,-0.02338797814207627,,-0.16945355191256795,-0.33486338797814197,-0.4694535519125682,-0.5109289617486339,-0.5502732240437158,-0.6332240437158472,-0.7078142076502729,-0.8432240437158471,-0.9373224043715842,,-0.14606557377049167,-0.3114754098360657,-0.44606557377049194,-0.4875409836065576,-0.5268852459016395,-0.6098360655737709,-0.6844262295081966,-0.8198360655737709,-0.9139344262295079,,,,,,,,,,-0.16540983606557402,-0.30000000000000027,-0.34147540983606595,-0.38081967213114787,-0.46377049180327923,-0.538360655737705,-0.6737704918032792,-0.7678688524590163,-0.13459016393442624,-0.17606557377049192,-0.21540983606557385,-0.2983606557377052,-0.37295081967213095,-0.5083606557377052,-0.6024590163934422,-0.04147540983606568,-0.0808196721311476,-0.16377049180327896,-0.2383606557377047,-0.3737704918032789,-0.467868852459016,-0.03934426229508192,-0.12229508196721328,-0.19688524590163903,-0.33229508196721325,-0.4263934426229503,-0.08295081967213136,-0.1575409836065571,-0.2929508196721313,-0.3870491803278684,-0.07459016393442575,-0.20999999999999996,-0.30409836065573703,-0.13540983606557422,-0.2295081967213113,-0.09409836065573707
2019,Q1,-0.0062295081967209676,-0.011803278688524266,,-0.07836065573770457,-0.11295081967213072,-0.05836065573770499,-0.028688524590163578,-0.03819672131147556,-0.12360655737704906,-0.22622950819672116,-0.42573770491803264,-0.5850819672131147,-0.005573770491803298,,-0.0721311475409836,-0.10672131147540975,-0.052131147540984024,-0.02245901639344261,-0.03196721311475459,-0.1173770491803281,-0.2200000000000002,-0.4195081967213117,-0.5788524590163937,,-0.0665573770491803,-0.10114754098360645,-0.046557377049180726,-0.016885245901639312,-0.02639344262295129,-0.1118032786885248,-0.2144262295081969,-0.4139344262295084,-0.5732786885245904,,,,,,,,,,-0.034590163934426155,0.019999999999999574,0.04967213114754099,0.04016393442622901,-0.0452459016393445,-0.1478688524590166,-0.3473770491803281,-0.5067213114754101,0.05459016393442573,0.08426229508196714,0.07475409836065516,-0.010655737704918344,-0.11327868852459044,-0.3127868852459019,-0.47213114754098395,0.029672131147541414,0.020163934426229435,-0.06524590163934407,-0.16786885245901617,-0.36737704918032765,-0.5267213114754097,-0.009508196721311979,-0.09491803278688549,-0.19754098360655759,-0.39704918032786907,-0.5563934426229511,-0.08540983606557351,-0.1880327868852456,-0.3875409836065571,-0.5468852459016391,-0.1026229508196721,-0.3021311475409836,-0.4614754098360656,-0.19950819672131148,-0.3588524590163935,-0.15934426229508203
2019,Q2,-0.0073015873015873645,-0.003968253968253954,,-0.004285714285714448,0.09190476190476193,0.22285714285714286,0.2625396825396824,0.22968253968253993,0.12587301587301614,0.011904761904761862,-0.23904761904761873,-0.43063492063492026,0.0033333333333334103,,0.0030158730158729163,0.0992063492063493,0.23015873015873023,0.26984126984126977,0.2369841269841273,0.1331746031746035,0.019206349206349227,-0.23174603174603137,-0.4233333333333329,,-0.00031746031746049397,0.09587301587301589,0.22682539682539682,0.26650793650793636,0.2336507936507939,0.1298412698412701,0.015873015873015817,-0.23507936507936478,-0.4266666666666663,,,,,,,,,,0.09619047619047638,0.2271428571428573,0.26682539682539685,0.23396825396825438,0.13015873015873058,0.01619047619047631,-0.23476190476190428,-0.4263492063492058,0.13095238095238093,0.17063492063492047,0.137777777777778,0.0339682539682542,-0.08000000000000007,-0.33095238095238066,-0.5225396825396822,0.03968253968253954,0.006825396825397068,-0.09698412698412673,-0.210952380952381,-0.4619047619047616,-0.6534920634920631,-0.032857142857142474,-0.13666666666666627,-0.25063492063492054,-0.5015873015873011,-0.6931746031746027,-0.1038095238095238,-0.21777777777777807,-0.46873015873015866,-0.6603174603174602,-0.11396825396825427,-0.36492063492063487,-0.5565079365079364,-0.2509523809523806,-0.4425396825396821,-0.19158730158730153
2019,Q3,0.016093749999999574,0.04546874999999995,,0.10109374999999976,0.22656249999999978,0.38562499999999966,0.43890624999999983,0.4429687499999997,0.3618749999999997,0.27359374999999986,-0.011562500000000142,-0.21562500000000018,0.029375000000000373,,0.08500000000000019,0.2104687500000002,0.3695312500000001,0.42281250000000026,0.4268750000000001,0.34578125000000015,0.2575000000000003,-0.027656249999999716,-0.23171874999999975,,0.055624999999999813,0.18109374999999983,0.3401562499999997,0.3934374999999999,0.39749999999999974,0.3164062499999998,0.2281249999999999,-0.05703125000000009,-0.2610937500000001,,,,,,,,,,0.12546875000000002,0.2845312499999999,0.33781250000000007,0.34187499999999993,0.26078124999999996,0.1725000000000001,-0.1126562499999999,-0.31671874999999994,0.15906249999999988,0.21234375000000005,0.2164062499999999,0.13531249999999995,0.04703125000000008,-0.23812499999999992,-0.44218749999999996,0.05328125000000017,0.05734375000000003,-0.023749999999999938,-0.1120312499999998,-0.3971874999999998,-0.6012499999999998,0.004062499999999858,-0.0770312500000001,-0.16531249999999997,-0.45046875,-0.65453125,-0.08109374999999996,-0.16937499999999983,-0.45453124999999983,-0.6585937499999999,-0.08828124999999987,-0.37343749999999987,-0.5774999999999999,-0.28515625,-0.48921875000000004,-0.20406250000000004
2019,Q4,0.006129032258064493,0.015483870967741842,,0.009516129032257847,0.047258064516128906,0.03193548387096756,0.0333870967741936,0.009677419354838568,-0.08983870967741936,-0.16887096774193533,-0.47129032258064507,-0.6312903225806452,0.009354838709677349,,0.0033870967741933544,0.04112903225806441,0.02580645161290307,0.02725806451612911,0.003548387096774075,-0.09596774193548385,-0.17499999999999982,-0.47741935483870956,-0.6374193548387097,,-0.0059677419354839945,0.031774193548387064,0.01645161290322572,0.01790322580645176,-0.005806451612903274,-0.1053225806451612,-0.18435483870967717,-0.4867741935483869,-0.646774193548387,,,,,,,,,,0.03774193548387106,0.022419354838709715,0.023870967741935756,0.0001612903225807205,-0.0993548387096772,-0.17838709677419318,-0.4808064516129029,-0.6408064516129031,-0.015322580645161343,-0.013870967741935303,-0.03758064516129034,-0.13709677419354827,-0.21612903225806424,-0.518548387096774,-0.6785483870967741,0.0014516129032260405,-0.022258064516128995,-0.12177419354838692,-0.2008064516129029,-0.5032258064516126,-0.6632258064516128,-0.023709677419355035,-0.12322580645161296,-0.20225806451612893,-0.5046774193548387,-0.6646774193548388,-0.09951612903225793,-0.1785483870967739,-0.48096774193548364,-0.6409677419354838,-0.07903225806451597,-0.3814516129032257,-0.5414516129032259,-0.30241935483870974,-0.4624193548387099,-0.16000000000000014
2020,Q1,0.0037096774193545734,0.029838709677419306,,0.03629032258064524,0.06612903225806432,0.05241935483870974,0.04048387096774175,-0.01096774193548411,-0.1446774193548388,-0.23112903225806458,-0.5661290322580648,-0.7369354838709676,0.026129032258064733,,0.03258064516129067,0.06241935483870975,0.04870967741935517,0.03677419354838718,-0.014677419354838683,-0.14838709677419337,-0.23483870967741916,-0.5698387096774193,-0.7406451612903222,,0.006451612903225934,0.03629032258064502,0.022580645161290436,0.010645161290322447,-0.040806451612903416,-0.1745161290322581,-0.2609677419354839,-0.5959677419354841,-0.7667741935483869,,,,,,,,,,0.029838709677419084,0.016129032258064502,0.004193548387096513,-0.04725806451612935,-0.18096774193548404,-0.2674193548387098,-0.60241935483871,-0.7732258064516129,-0.013709677419354582,-0.02564516129032257,-0.07709677419354843,-0.21080645161290312,-0.2972580645161289,-0.6322580645161291,-0.803064516129032,-0.011935483870967989,-0.06338709677419385,-0.19709677419354854,-0.2835483870967743,-0.6185483870967745,-0.7893548387096774,-0.05145161290322586,-0.18516129032258055,-0.27161290322580633,-0.6066129032258065,-0.7774193548387094,-0.1337096774193547,-0.22016129032258047,-0.5551612903225807,-0.7259677419354835,-0.08645161290322578,-0.42145161290322597,-0.5922580645161288,-0.3350000000000002,-0.505806451612903,-0.17080645161290287
